SalesOrderNumber,CustomerKey,OrderDate,OrderQuantity,UnitPrice,SalesAmount,ProductKey,SalesTerritoryKey
SO64689,12484,2008-02-22,1,2319.99,2319.99,353,8
SO64689,12484,2008-02-22,1,21.98,21.98,485,8
SO64689,12484,2008-02-22,1,9.99,9.99,478,8
SO64689,12484,2008-02-22,1,4.99,4.99,477,8
SO64689,12484,2008-02-22,1,34.99,34.99,214,8
SO45140,12485,2006-01-12,1,3578.27,3578.27,312,7
SO66893,12485,2008-03-26,1,2294.99,2294.99,363,7
SO66893,12485,2008-03-26,1,35.0,35.0,537,7
SO66893,12485,2008-03-26,1,4.99,4.99,528,7
SO66893,12485,2008-03-26,1,2.29,2.29,480,7
SO66893,12485,2008-03-26,1,7.95,7.95,484,7
SO48950,12486,2007-01-20,1,2049.0982,2049.0982,358,10
SO61096,12486,2007-12-31,1,2294.99,2294.99,361,10
SO61096,12486,2007-12-31,1,9.99,9.99,478,10
SO61096,12486,2007-12-31,1,4.99,4.99,477,10
SO61638,12486,2008-01-07,1,1214.85,1214.85,578,10
SO61638,12486,2008-01-07,1,53.99,53.99,490,10
SO61638,12486,2008-01-07,1,24.49,24.49,463,10
SO49708,12487,2007-03-18,1,2071.4196,2071.4196,352,8
SO64251,12487,2008-02-16,1,2294.99,2294.99,359,8
SO64251,12487,2008-02-16,1,34.99,34.99,217,8
SO66734,12488,2008-03-23,1,8.99,8.99,225,7
SO54751,12489,2007-09-21,1,4.99,4.99,477,7
SO54751,12489,2007-09-21,1,34.99,34.99,217,7
SO56413,12489,2007-10-20,1,3.99,3.99,529,7
SO56413,12489,2007-10-20,1,34.99,34.99,217,7
SO58622,12489,2007-11-26,1,8.99,8.99,225,7
SO74526,12489,2008-07-12,1,29.99,29.99,536,7
SO74526,12489,2008-07-12,1,4.99,4.99,528,7
SO74526,12489,2008-07-12,1,34.99,34.99,214,7
SO54631,12490,2007-09-19,1,4.99,4.99,477,7
SO54631,12490,2007-09-19,1,53.99,53.99,489,7
SO58315,12490,2007-11-21,1,3.99,3.99,529,7
SO58315,12490,2007-11-21,1,32.6,32.6,540,7
SO58315,12490,2007-11-21,1,2.29,2.29,480,7
SO65660,12490,2008-03-06,1,4.99,4.99,528,7
SO65660,12490,2008-03-06,1,29.99,29.99,536,7
SO65660,12490,2008-03-06,1,34.99,34.99,214,7
SO63457,12491,2008-02-03,1,32.6,32.6,540,10
SO63457,12491,2008-02-03,1,3.99,3.99,529,10
SO63457,12491,2008-02-03,1,49.99,49.99,234,10
SO48904,12492,2007-01-14,1,2049.0982,2049.0982,362,10
SO58288,12492,2007-11-21,1,2294.99,2294.99,361,10
SO58288,12492,2007-11-21,1,9.99,9.99,478,10
SO58288,12492,2007-11-21,1,34.99,34.99,217,10
SO63670,12492,2008-02-06,1,742.35,742.35,586,10
SO63670,12492,2008-02-06,1,34.99,34.99,222,10
SO58047,12493,2007-11-16,1,35.0,35.0,537,8
SO58047,12493,2007-11-16,1,34.99,34.99,222,8
SO45078,12494,2006-01-01,1,3578.27,3578.27,313,7
SO68900,12494,2008-04-24,1,2319.99,2319.99,353,7
SO68900,12494,2008-04-24,1,9.99,9.99,478,7
SO68900,12494,2008-04-24,1,4.99,4.99,477,7
SO68900,12494,2008-04-24,1,34.99,34.99,217,7
SO49747,12495,2007-03-22,1,2071.4196,2071.4196,356,8
SO64454,12495,2008-02-19,1,2294.99,2294.99,363,8
SO64454,12495,2008-02-19,1,4.99,4.99,477,8
SO64454,12495,2008-02-19,1,9.99,9.99,478,8
SO64454,12495,2008-02-19,1,34.99,34.99,217,8
SO64640,12496,2008-02-21,1,32.6,32.6,540,10
SO64640,12496,2008-02-21,1,3.99,3.99,529,10
SO64640,12496,2008-02-21,1,8.99,8.99,225,10
SO64640,12496,2008-02-21,1,159.0,159.0,486,10
SO61342,12497,2008-01-02,1,4.99,4.99,528,8
SO61342,12497,2008-01-02,1,35.0,35.0,537,8
SO61342,12497,2008-01-02,1,2.29,2.29,480,8
SO61137,12498,2007-12-31,1,4.99,4.99,528,8
SO61137,12498,2007-12-31,1,35.0,35.0,537,8
SO49695,12499,2007-03-17,1,2049.0982,2049.0982,362,8
SO65021,12499,2008-02-28,1,2294.99,2294.99,359,8
SO65021,12499,2008-02-28,1,34.99,34.99,222,8
SO49586,12500,2007-03-05,1,2071.4196,2071.4196,352,8
SO65682,12500,2008-03-07,1,2319.99,2319.99,357,8
SO65682,12500,2008-03-07,1,35.0,35.0,537,8
SO65682,12500,2008-03-07,1,4.99,4.99,528,8
SO65682,12500,2008-03-07,1,34.99,34.99,217,8
SO65682,12500,2008-03-07,1,8.99,8.99,225,8
SO49902,12501,2007-04-01,1,2071.4196,2071.4196,352,8
SO66019,12501,2008-03-12,1,2294.99,2294.99,363,8
SO66019,12501,2008-03-12,1,9.99,9.99,478,8
SO66019,12501,2008-03-12,1,4.99,4.99,477,8
SO66019,12501,2008-03-12,1,34.99,34.99,214,8
SO52198,12502,2007-08-07,1,21.49,21.49,538,10
SO52198,12502,2007-08-07,1,3.99,3.99,529,10
SO52198,12502,2007-08-07,1,34.99,34.99,214,10
SO65927,12502,2008-03-10,1,49.99,49.99,231,10
SO52819,12503,2007-08-19,1,21.49,21.49,538,10
SO52819,12503,2007-08-19,1,3.99,3.99,529,10
SO67063,12503,2008-03-28,1,8.99,8.99,225,10
SO67063,12503,2008-03-28,1,49.99,49.99,234,10
SO56777,12504,2007-10-27,1,3.99,3.99,529,10
SO56777,12504,2007-10-27,1,32.6,32.6,540,10
SO56777,12504,2007-10-27,1,24.49,24.49,463,10
SO53692,12505,2007-09-02,1,32.6,32.6,540,10
SO53692,12505,2007-09-02,1,3.99,3.99,529,10
SO52599,12506,2007-08-15,1,69.99,69.99,476,10
SO52599,12506,2007-08-15,1,49.99,49.99,228,10
SO56051,12507,2007-10-13,1,8.99,8.99,225,8
SO59171,12508,2007-12-02,1,69.99,69.99,475,10
SO59171,12508,2007-12-02,1,53.99,53.99,490,10
SO59171,12508,2007-12-02,1,8.99,8.99,225,10
SO53109,12509,2007-08-25,1,3.99,3.99,529,7
SO53109,12509,2007-08-25,1,8.99,8.99,225,7
SO63719,12509,2008-02-07,1,32.6,32.6,540,7
SO65530,12509,2008-03-04,1,29.99,29.99,536,7
SO65530,12509,2008-03-04,1,4.99,4.99,528,7
SO65530,12509,2008-03-04,1,2.29,2.29,480,7
SO45508,12510,2006-02-27,1,3578.27,3578.27,310,7
SO54039,12510,2007-09-09,1,2294.99,2294.99,361,7
SO66762,12510,2008-03-23,1,539.99,539.99,606,7
SO66762,12510,2008-03-23,1,3.99,3.99,529,7
SO66762,12510,2008-03-23,1,21.49,21.49,538,7
SO66762,12510,2008-03-23,1,2.29,2.29,480,7
SO61072,12511,2007-12-30,1,8.99,8.99,225,7
SO54919,12512,2007-09-24,1,8.99,8.99,225,8
SO60357,12513,2007-12-19,1,21.49,21.49,538,10
SO60357,12513,2007-12-19,1,2.29,2.29,480,10
SO60357,12513,2007-12-19,1,159.0,159.0,486,10
SO68185,12513,2008-04-13,1,49.99,49.99,237,10
SO68185,12513,2008-04-13,1,8.99,8.99,225,10
SO52756,12514,2007-08-18,1,8.99,8.99,225,7
SO62733,12515,2008-01-25,1,8.99,8.99,225,7
SO73222,12516,2008-06-18,1,8.99,8.99,225,8
SO68714,12517,2008-04-21,1,8.99,8.99,225,8
SO63400,12518,2008-02-02,1,8.99,8.99,225,8
SO57817,12519,2007-11-12,1,21.49,21.49,538,10
SO74618,12519,2008-07-15,1,49.99,49.99,231,10
SO45351,12520,2006-02-02,1,3578.27,3578.27,313,7
SO68203,12520,2008-04-14,1,2294.99,2294.99,359,7
SO68203,12520,2008-04-14,1,21.98,21.98,485,7
SO68203,12520,2008-04-14,1,24.49,24.49,467,7
SO49967,12521,2007-04-08,1,2071.4196,2071.4196,354,8
SO66943,12521,2008-03-27,1,2294.99,2294.99,359,8
SO66943,12521,2008-03-27,1,21.98,21.98,485,8
SO66943,12521,2008-03-27,1,49.99,49.99,231,8
SO45482,12522,2006-02-24,1,3578.27,3578.27,310,7
SO68161,12522,2008-04-13,1,2294.99,2294.99,363,7
SO68161,12522,2008-04-13,1,9.99,9.99,478,7
SO68161,12522,2008-04-13,1,4.99,4.99,477,7
SO45511,12523,2006-02-28,1,3578.27,3578.27,311,7
SO69096,12523,2008-04-27,1,2319.99,2319.99,357,7
SO69096,12523,2008-04-27,1,34.99,34.99,217,7
SO60092,12524,2007-12-15,1,8.99,8.99,225,7
SO58611,12525,2007-11-26,1,69.99,69.99,476,10
SO58611,12525,2007-11-26,1,49.99,49.99,234,10
SO48879,12526,2007-01-11,1,2049.0982,2049.0982,362,10
SO58542,12526,2007-11-25,1,2294.99,2294.99,359,10
SO58542,12526,2007-11-25,1,34.99,34.99,214,10
SO67548,12526,2008-04-03,1,742.35,742.35,566,10
SO67548,12526,2008-04-03,1,4.99,4.99,477,10
SO67548,12526,2008-04-03,1,8.99,8.99,479,10
SO67548,12526,2008-04-03,1,34.99,34.99,222,10
SO67548,12526,2008-04-03,1,8.99,8.99,225,10
SO67548,12526,2008-04-03,1,49.99,49.99,234,10
SO73301,12527,2008-06-19,1,21.98,21.98,485,4
SO73301,12527,2008-06-19,1,9.99,9.99,478,4
SO73301,12527,2008-06-19,1,54.99,54.99,487,4
SO65126,12528,2008-02-29,1,21.98,21.98,485,1
SO65126,12528,2008-02-29,1,49.99,49.99,231,1
SO74838,12529,2008-07-22,1,21.98,21.98,485,4
SO74838,12529,2008-07-22,1,63.5,63.5,471,4
SO52797,12530,2007-08-19,1,69.99,69.99,474,6
SO52797,12530,2007-08-19,1,53.99,53.99,489,6
SO56395,12530,2007-10-20,1,29.99,29.99,536,6
SO56395,12530,2007-10-20,1,4.99,4.99,477,6
SO56395,12530,2007-10-20,1,34.99,34.99,217,6
SO61050,12530,2007-12-30,1,28.99,28.99,541,6
SO61050,12530,2007-12-30,1,4.99,4.99,530,6
SO61050,12530,2007-12-30,1,34.99,34.99,214,6
SO72614,12530,2008-06-10,1,4.99,4.99,528,6
SO72614,12530,2008-06-10,1,35.0,35.0,537,6
SO72614,12530,2008-06-10,1,34.99,34.99,214,6
SO54637,12531,2007-09-19,1,21.98,21.98,485,1
SO67094,12532,2008-03-29,1,4.99,4.99,530,6
SO67094,12532,2008-03-29,1,28.99,28.99,541,6
SO67094,12532,2008-03-29,1,2.29,2.29,480,6
SO67916,12532,2008-04-09,1,4.99,4.99,528,6
SO67916,12532,2008-04-09,1,29.99,29.99,536,6
SO67916,12532,2008-04-09,1,34.99,34.99,217,6
SO67989,12532,2008-04-10,1,69.99,69.99,476,6
SO67989,12532,2008-04-10,1,24.49,24.49,463,6
SO73834,12532,2008-06-26,1,35.0,35.0,537,6
SO52066,12533,2007-08-05,1,8.99,8.99,479,1
SO52066,12533,2007-08-05,1,4.99,4.99,477,1
SO52066,12533,2007-08-05,1,8.99,8.99,225,1
SO52066,12533,2007-08-05,1,49.99,49.99,234,1
SO56170,12533,2007-10-15,1,4.99,4.99,528,1
SO56170,12533,2007-10-15,1,35.0,35.0,537,1
SO56170,12533,2007-10-15,1,159.0,159.0,486,1
SO65993,12534,2008-03-11,1,8.99,8.99,225,7
SO66613,12535,2008-03-21,1,8.99,8.99,225,8
SO71247,12536,2008-05-24,1,8.99,8.99,225,8
SO60808,12537,2007-12-26,1,8.99,8.99,225,7
SO58753,12538,2007-11-28,1,8.99,8.99,225,8
SO72039,12539,2008-06-02,1,8.99,8.99,225,7
SO53750,12540,2007-09-03,1,3.99,3.99,529,10
SO53750,12540,2007-09-03,1,21.49,21.49,538,10
SO64501,12540,2008-02-19,1,49.99,49.99,228,10
SO60227,12541,2007-12-17,1,8.99,8.99,225,7
SO74583,12542,2008-07-14,1,8.99,8.99,225,7
SO57463,12543,2007-11-05,1,8.99,8.99,225,7
SO73613,12544,2008-06-23,1,8.99,8.99,225,8
SO62920,12545,2008-01-28,1,49.99,49.99,231,10
SO69610,12545,2008-05-01,1,21.49,21.49,538,10
SO69610,12545,2008-05-01,1,3.99,3.99,529,10
SO69610,12545,2008-05-01,1,34.99,34.99,222,10
SO69610,12545,2008-05-01,1,8.99,8.99,225,10
SO49978,12546,2007-04-09,1,2071.4196,2071.4196,352,8
SO65748,12546,2008-03-08,1,2294.99,2294.99,363,8
SO65748,12546,2008-03-08,1,9.99,9.99,478,8
SO65748,12546,2008-03-08,1,4.99,4.99,477,8
SO65748,12546,2008-03-08,1,34.99,34.99,217,8
SO45433,12547,2006-02-14,1,3578.27,3578.27,310,7
SO67497,12547,2008-04-03,1,2319.99,2319.99,357,7
SO50084,12548,2007-04-19,1,2049.0982,2049.0982,362,8
SO65330,12548,2008-03-01,1,2294.99,2294.99,361,8
SO65330,12548,2008-03-01,1,9.99,9.99,478,8
SO65330,12548,2008-03-01,1,4.99,4.99,477,8
SO65330,12548,2008-03-01,1,8.99,8.99,225,8
SO45453,12549,2006-02-18,1,3578.27,3578.27,311,7
SO68821,12549,2008-04-23,1,2294.99,2294.99,359,7
SO68821,12549,2008-04-23,1,34.99,34.99,214,7
SO60083,12550,2007-12-15,1,21.49,21.49,538,10
SO60083,12550,2007-12-15,1,3.99,3.99,529,10
SO60083,12550,2007-12-15,1,2.29,2.29,480,10
SO72691,12550,2008-06-11,1,49.99,49.99,237,10
SO72691,12550,2008-06-11,1,8.99,8.99,482,10
SO63917,12551,2008-02-10,1,3.99,3.99,529,10
SO63917,12551,2008-02-10,1,21.49,21.49,538,10
SO74783,12551,2008-07-20,1,49.99,49.99,234,10
SO68321,12552,2008-04-15,1,8.99,8.99,225,7
SO57825,12553,2007-11-12,1,9.99,9.99,478,7
SO62912,12554,2008-01-28,1,28.99,28.99,541,10
SO68656,12554,2008-04-20,1,49.99,49.99,231,10
SO68656,12554,2008-04-20,1,8.99,8.99,225,10
SO65664,12555,2008-03-06,1,9.99,9.99,478,7
SO65664,12555,2008-03-06,1,4.99,4.99,477,7
SO65664,12555,2008-03-06,1,53.99,53.99,488,7
SO71663,12556,2008-05-30,1,8.99,8.99,225,8
SO57622,12557,2007-11-08,1,9.99,9.99,478,7
SO57622,12557,2007-11-08,1,4.99,4.99,477,7
SO57622,12557,2007-11-08,1,34.99,34.99,217,7
SO65600,12558,2008-03-05,1,9.99,9.99,478,8
SO65600,12558,2008-03-05,1,4.99,4.99,477,8
SO48990,12559,2007-01-24,1,2049.0982,2049.0982,362,10
SO59837,12559,2007-12-12,1,2319.99,2319.99,355,10
SO59837,12559,2007-12-12,1,9.99,9.99,478,10
SO59837,12559,2007-12-12,1,4.99,4.99,477,10
SO64507,12559,2008-02-19,1,1214.85,1214.85,560,10
SO64507,12559,2008-02-19,1,34.99,34.99,222,10
SO48921,12560,2007-01-16,1,2049.0982,2049.0982,360,10
SO59210,12560,2007-12-03,1,2294.99,2294.99,359,10
SO59210,12560,2007-12-03,1,4.99,4.99,477,10
SO59210,12560,2007-12-03,1,9.99,9.99,478,10
SO59210,12560,2007-12-03,1,53.99,53.99,491,10
SO64430,12560,2008-02-18,1,1214.85,1214.85,560,10
SO64430,12560,2008-02-18,1,8.99,8.99,225,10
SO45757,12561,2006-03-28,1,3578.27,3578.27,312,7
SO68266,12561,2008-04-15,1,2294.99,2294.99,363,7
SO68266,12561,2008-04-15,1,9.99,9.99,478,7
SO68266,12561,2008-04-15,1,4.99,4.99,477,7
SO54415,12562,2007-09-15,1,9.99,9.99,478,7
SO54415,12562,2007-09-15,1,4.99,4.99,477,7
SO54415,12562,2007-09-15,1,8.99,8.99,225,7
SO54415,12562,2007-09-15,1,34.99,34.99,214,7
SO61349,12563,2008-01-02,1,28.99,28.99,541,10
SO61349,12563,2008-01-02,1,4.99,4.99,530,10
SO61349,12563,2008-01-02,1,34.99,34.99,217,10
SO61355,12563,2008-01-02,1,49.99,49.99,228,10
SO54014,12564,2007-09-08,1,4.99,4.99,530,10
SO54014,12564,2007-09-08,1,28.99,28.99,541,10
SO54014,12564,2007-09-08,1,2.29,2.29,480,10
SO70910,12564,2008-05-19,1,49.99,49.99,237,10
SO70910,12564,2008-05-19,1,24.49,24.49,467,10
SO67816,12565,2008-04-07,1,9.99,9.99,478,7
SO67816,12565,2008-04-07,1,4.99,4.99,477,7
SO67816,12565,2008-04-07,1,53.99,53.99,491,7
SO67816,12565,2008-04-07,1,24.49,24.49,465,7
SO59177,12566,2007-12-02,1,28.99,28.99,541,10
SO59177,12566,2007-12-02,1,4.99,4.99,530,10
SO59177,12566,2007-12-02,1,54.99,54.99,487,10
SO67062,12566,2008-03-28,1,49.99,49.99,234,10
SO67062,12566,2008-03-28,1,8.99,8.99,225,10
SO52608,12567,2007-08-15,1,8.99,8.99,225,10
SO67810,12567,2008-04-07,1,28.99,28.99,541,10
SO67810,12567,2008-04-07,1,4.99,4.99,530,10
SO52713,12568,2007-08-17,1,8.99,8.99,225,10
SO54570,12568,2007-09-18,1,28.99,28.99,541,10
SO54570,12568,2007-09-18,1,4.99,4.99,530,10
SO54570,12568,2007-09-18,1,24.49,24.49,465,10
SO62556,12569,2008-01-22,1,4.99,4.99,528,10
SO62556,12569,2008-01-22,1,35.0,35.0,537,10
SO62556,12569,2008-01-22,1,34.99,34.99,222,10
SO46718,12570,2006-07-05,1,2049.0982,2049.0982,360,9
SO64105,12570,2008-02-13,1,539.99,539.99,600,9
SO64105,12570,2008-02-13,1,24.99,24.99,535,9
SO64105,12570,2008-02-13,1,4.99,4.99,528,9
SO64105,12570,2008-02-13,1,34.99,34.99,222,9
SO46683,12571,2006-07-01,1,2071.4196,2071.4196,354,9
SO63603,12571,2008-02-05,1,539.99,539.99,599,9
SO63603,12571,2008-02-05,1,4.99,4.99,528,9
SO63603,12571,2008-02-05,1,24.99,24.99,535,9
SO46881,12572,2006-07-25,1,2071.4196,2071.4196,354,9
SO66194,12572,2008-03-14,1,539.99,539.99,599,9
SO46767,12573,2006-07-11,1,2049.0982,2049.0982,362,9
SO65497,12573,2008-03-03,1,564.99,564.99,595,9
SO65497,12573,2008-03-03,1,53.99,53.99,489,9
SO46825,12574,2006-07-18,1,2071.4196,2071.4196,354,9
SO66750,12574,2008-03-23,1,539.99,539.99,598,9
SO66750,12574,2008-03-23,1,9.99,9.99,478,9
SO66750,12574,2008-03-23,1,4.99,4.99,477,9
SO46826,12575,2006-07-18,1,2049.0982,2049.0982,360,9
SO67189,12575,2008-03-30,1,564.99,564.99,593,9
SO67189,12575,2008-03-30,1,53.99,53.99,491,9
SO46738,12576,2006-07-07,1,2049.0982,2049.0982,362,9
SO66690,12576,2008-03-22,1,539.99,539.99,600,9
SO66690,12576,2008-03-22,1,54.99,54.99,487,9
SO66690,12576,2008-03-22,1,8.99,8.99,225,9
SO47219,12577,2006-08-18,1,2049.0982,2049.0982,362,9
SO66751,12577,2008-03-23,1,539.99,539.99,600,9
SO66751,12577,2008-03-23,1,24.99,24.99,535,9
SO47211,12578,2006-08-17,1,2049.0982,2049.0982,362,9
SO69008,12578,2008-04-25,1,564.99,564.99,592,9
SO69008,12578,2008-04-25,1,53.99,53.99,490,9
SO47220,12579,2006-08-18,1,2049.0982,2049.0982,358,9
SO68192,12579,2008-04-13,1,539.99,539.99,600,9
SO47212,12580,2006-08-17,1,2049.0982,2049.0982,360,9
SO68793,12580,2008-04-22,1,539.99,539.99,598,9
SO47335,12581,2006-08-30,1,2071.4196,2071.4196,356,9
SO68607,12581,2008-04-19,1,564.99,564.99,591,9
SO68607,12581,2008-04-19,1,9.99,9.99,478,9
SO63294,12582,2008-02-01,1,24.99,24.99,535,9
SO69871,12582,2008-05-05,1,49.99,49.99,231,9
SO69871,12582,2008-05-05,1,8.99,8.99,225,9
SO47345,12583,2006-08-31,1,2071.4196,2071.4196,356,9
SO68137,12583,2008-04-12,1,564.99,564.99,595,9
SO68137,12583,2008-04-12,1,9.99,9.99,478,9
SO47174,12584,2006-08-13,1,2071.4196,2071.4196,354,9
SO70921,12584,2008-05-19,1,539.99,539.99,599,9
SO70921,12584,2008-05-19,1,21.98,21.98,485,9
SO47346,12585,2006-08-31,1,2049.0982,2049.0982,360,9
SO70226,12585,2008-05-09,1,564.99,564.99,594,9
SO70226,12585,2008-05-09,1,9.99,9.99,478,9
SO70226,12585,2008-05-09,1,4.99,4.99,477,9
SO47117,12586,2006-08-06,1,2071.4196,2071.4196,354,9
SO71418,12586,2008-05-26,1,564.99,564.99,594,9
SO69946,12587,2008-05-06,1,24.99,24.99,535,9
SO69946,12587,2008-05-06,1,2.29,2.29,480,9
SO73872,12587,2008-06-27,1,49.99,49.99,234,9
SO47076,12588,2006-08-01,1,2049.0982,2049.0982,362,9
SO69989,12588,2008-05-06,1,564.99,564.99,595,9
SO69989,12588,2008-05-06,1,24.99,24.99,535,9
SO47263,12589,2006-08-22,1,2049.0982,2049.0982,358,9
SO70359,12589,2008-05-11,1,539.99,539.99,596,9
SO70359,12589,2008-05-11,1,21.98,21.98,485,9
SO70359,12589,2008-05-11,1,53.99,53.99,489,9
SO68313,12590,2008-04-15,1,28.99,28.99,541,10
SO68313,12590,2008-04-15,1,4.99,4.99,530,10
SO68313,12590,2008-04-15,1,24.49,24.49,463,10
SO69363,12590,2008-04-30,1,8.99,8.99,225,10
SO63665,12591,2008-02-06,1,9.99,9.99,478,8
SO63665,12591,2008-02-06,1,4.99,4.99,477,8
SO63665,12591,2008-02-06,1,34.99,34.99,217,8
SO61003,12592,2007-12-29,1,8.99,8.99,225,10
SO72542,12592,2008-06-09,1,28.99,28.99,541,10
SO72542,12592,2008-06-09,1,4.99,4.99,530,10
SO72542,12592,2008-06-09,1,8.99,8.99,225,10
SO52953,12593,2007-08-22,1,8.99,8.99,225,10
SO65364,12593,2008-03-01,1,28.99,28.99,541,10
SO65364,12593,2008-03-01,1,4.99,4.99,530,10
SO71528,12594,2008-05-28,1,28.99,28.99,541,10
SO73223,12594,2008-06-18,1,8.99,8.99,225,10
SO54074,12595,2007-09-09,1,28.99,28.99,541,10
SO54074,12595,2007-09-09,1,2.29,2.29,480,10
SO63595,12595,2008-02-05,1,8.99,8.99,225,10
SO66979,12596,2008-03-27,1,28.99,28.99,541,10
SO66979,12596,2008-03-27,1,4.99,4.99,530,10
SO66979,12596,2008-03-27,1,34.99,34.99,222,10
SO74550,12596,2008-07-13,1,8.99,8.99,225,10
SO63593,12597,2008-02-05,1,8.99,8.99,225,10
SO67445,12597,2008-04-02,1,4.99,4.99,530,10
SO67445,12597,2008-04-02,1,28.99,28.99,541,10
SO67445,12597,2008-04-02,1,2.29,2.29,480,10
SO67445,12597,2008-04-02,1,7.95,7.95,484,10
SO63584,12598,2008-02-05,1,28.99,28.99,541,10
SO63584,12598,2008-02-05,1,4.99,4.99,530,10
SO67681,12598,2008-04-05,1,8.99,8.99,225,10
SO49342,12599,2007-02-18,1,2071.4196,2071.4196,356,10
SO59211,12599,2007-12-03,1,2294.99,2294.99,361,10
SO59211,12599,2007-12-03,1,9.99,9.99,478,10
SO59211,12599,2007-12-03,1,34.99,34.99,222,10
SO59211,12599,2007-12-03,1,8.99,8.99,225,10
SO63981,12599,2008-02-11,1,1214.85,1214.85,578,10
SO63981,12599,2008-02-11,1,4.99,4.99,477,10
SO63981,12599,2008-02-11,1,8.99,8.99,479,10
SO65995,12600,2008-03-11,1,4.99,4.99,477,8
SO65995,12600,2008-03-11,1,9.99,9.99,478,8
SO65995,12600,2008-03-11,1,34.99,34.99,214,8
SO65363,12601,2008-03-01,1,28.99,28.99,541,10
SO65363,12601,2008-03-01,1,4.99,4.99,530,10
SO65363,12601,2008-03-01,1,8.99,8.99,479,10
SO65363,12601,2008-03-01,1,4.99,4.99,477,10
SO65363,12601,2008-03-01,1,7.95,7.95,484,10
SO74689,12601,2008-07-17,1,8.99,8.99,225,10
SO53044,12602,2007-08-24,1,8.99,8.99,225,10
SO73980,12602,2008-06-28,1,28.99,28.99,541,10
SO73980,12602,2008-06-28,1,4.99,4.99,530,10
SO73980,12602,2008-06-28,1,2.29,2.29,480,10
SO55780,12603,2007-10-08,1,4.99,4.99,530,10
SO55780,12603,2007-10-08,1,28.99,28.99,541,10
SO55780,12603,2007-10-08,1,24.49,24.49,467,10
SO55780,12603,2007-10-08,1,49.99,49.99,234,10
SO66990,12603,2008-03-27,1,8.99,8.99,225,10
SO59112,12604,2007-12-01,1,9.99,9.99,478,8
SO59112,12604,2007-12-01,1,4.99,4.99,477,8
SO59112,12604,2007-12-01,1,8.99,8.99,225,8
SO57886,12605,2007-11-13,1,9.99,9.99,478,8
SO65658,12606,2008-03-06,1,32.6,32.6,540,7
SO65658,12606,2008-03-06,1,3.99,3.99,529,7
SO65658,12606,2008-03-06,1,2.29,2.29,480,7
SO74271,12606,2008-07-04,1,3.99,3.99,529,7
SO74271,12606,2008-07-04,1,34.99,34.99,217,7
SO74271,12606,2008-07-04,1,8.99,8.99,225,7
SO75022,12606,2008-07-28,1,29.99,29.99,536,7
SO75022,12606,2008-07-28,1,21.98,21.98,485,7
SO75022,12606,2008-07-28,1,120.0,120.0,483,7
SO75022,12606,2008-07-28,1,49.99,49.99,234,7
SO75022,12606,2008-07-28,1,24.49,24.49,465,7
SO45602,12607,2006-03-04,1,3578.27,3578.27,312,7
SO54104,12607,2007-09-10,1,2319.99,2319.99,355,7
SO54104,12607,2007-09-10,1,2.29,2.29,480,7
SO66203,12607,2008-03-14,1,539.99,539.99,584,7
SO66203,12607,2008-03-14,1,8.99,8.99,479,7
SO66203,12607,2008-03-14,1,4.99,4.99,477,7
SO66203,12607,2008-03-14,1,34.99,34.99,222,7
SO49260,12608,2007-02-09,1,2049.0982,2049.0982,362,10
SO60250,12608,2007-12-18,1,2319.99,2319.99,353,10
SO60250,12608,2007-12-18,1,21.98,21.98,485,10
SO60250,12608,2007-12-18,1,34.99,34.99,214,10
SO67071,12608,2008-03-28,1,1214.85,1214.85,578,10
SO67071,12608,2008-03-28,1,4.99,4.99,477,10
SO67071,12608,2008-03-28,1,8.99,8.99,479,10
SO67071,12608,2008-03-28,1,34.99,34.99,214,10
SO49261,12609,2007-02-09,1,2049.0982,2049.0982,360,10
SO60319,12609,2007-12-19,1,2294.99,2294.99,359,10
SO60319,12609,2007-12-19,1,9.99,9.99,478,10
SO66816,12609,2008-03-24,1,1214.85,1214.85,578,10
SO66816,12609,2008-03-24,1,8.99,8.99,479,10
SO66816,12609,2008-03-24,1,4.99,4.99,477,10
SO66816,12609,2008-03-24,1,53.99,53.99,491,10
SO61762,12610,2008-01-09,1,28.99,28.99,541,10
SO61762,12610,2008-01-09,1,4.99,4.99,530,10
SO61762,12610,2008-01-09,1,49.99,49.99,231,10
SO61762,12610,2008-01-09,1,8.99,8.99,225,10
SO66475,12610,2008-03-19,1,8.99,8.99,225,10
SO61354,12611,2008-01-02,1,8.99,8.99,225,10
SO72310,12611,2008-06-06,1,28.99,28.99,541,10
SO72310,12611,2008-06-06,1,4.99,4.99,530,10
SO72310,12611,2008-06-06,1,24.49,24.49,465,10
SO49323,12612,2007-02-16,1,2049.0982,2049.0982,362,10
SO60044,12612,2007-12-15,1,2294.99,2294.99,359,10
SO60044,12612,2007-12-15,1,9.99,9.99,478,10
SO60044,12612,2007-12-15,1,34.99,34.99,217,10
SO65726,12612,2008-03-07,1,1214.85,1214.85,560,10
SO65726,12612,2008-03-07,1,53.99,53.99,489,10
SO45586,12613,2006-03-02,1,3578.27,3578.27,311,7
SO67975,12613,2008-04-10,1,2319.99,2319.99,355,7
SO67975,12613,2008-04-10,1,21.98,21.98,485,7
SO67975,12613,2008-04-10,1,63.5,63.5,473,7
SO45726,12614,2006-03-23,1,3578.27,3578.27,313,7
SO68820,12614,2008-04-23,1,2294.99,2294.99,359,7
SO68820,12614,2008-04-23,1,9.99,9.99,478,7
